Date,Open,High,Low,Close,Adj Close,Volume
2010-06-17,112.279999,112.330002,111.050003,112.139999,86.570114,263185800
2010-06-18,111.830002,112.129997,111.370003,111.730003,86.663933,174006600
2010-06-21,113.120003,113.199997,110.790001,111.410004,86.415756,213140700
2010-06-22,111.410004,111.900002,109.410004,109.570000,84.988525,239355400
2010-06-23,109.639999,110.029999,108.480003,109.230003,84.724831,254639900
2010-06-24,108.690002,108.830002,107.139999,107.419998,83.320869,268523600
2010-06-25,107.739998,108.419998,106.769997,107.870003,83.669922,238726500
2010-06-28,108.029999,108.320000,107.139999,107.529999,83.406197,169218600
2010-06-29,106.019997,107.510002,103.550003,104.209999,80.831009,373649500
2010-06-30,103.919998,104.879997,102.879997,103.220001,80.063118,284101700
2010-07-01,103.150002,103.489998,101.129997,102.760002,79.706322,382924800
2010-07-02,103.110001,103.419998,101.620003,102.199997,79.271965,233385200
2010-07-06,103.639999,104.370003,101.879997,102.870003,79.791656,256935300
2010-07-07,103.129997,106.239998,103.019997,106.110001,82.304741,253769400
2010-07-08,107.000000,107.279999,105.910004,107.160004,83.119194,210842100
2010-07-09,107.129997,107.970001,106.930000,107.959999,83.739746,144999900
2010-07-12,107.599998,108.239998,107.150002,108.029999,83.793999,131283600
2010-07-13,109.150002,110.089996,108.930000,109.660004,85.058342,213025900
2010-07-14,109.309998,110.080002,108.860001,109.650002,85.050575,184426800
2010-07-15,109.610001,110.059998,108.169998,109.680000,85.073868,232337900
2010-07-16,109.089996,109.209999,106.449997,106.660004,82.731392,282693400
2010-07-19,107.050003,107.629997,106.220001,107.290001,83.220039,186709000
2010-07-20,105.870003,108.559998,105.820000,108.480003,84.143059,258162400
2010-07-21,109.040001,109.070000,106.629997,107.070000,83.049377,264527000
2010-07-22,108.339996,109.940002,108.330002,109.459999,84.903198,274781300
2010-07-23,109.239998,110.570000,108.930000,110.410004,85.640106,222020800
2010-07-26,110.599998,111.669998,110.290001,111.559998,86.532089,184445700
2010-07-27,112.169998,112.290001,111.110001,111.550003,86.524330,204855600
2010-07-28,111.320000,111.660004,110.459999,110.830002,85.965858,163056200
2010-07-29,111.519997,111.820000,109.410004,110.290001,85.546974,220149100
2010-07-30,109.169998,110.860001,108.980003,110.269997,85.531479,220070600
2010-08-02,111.989998,112.940002,111.540001,112.760002,87.462891,188263200
2010-08-03,112.480003,112.769997,111.849998,112.220001,87.043999,146657300
2010-08-04,112.529999,113.110001,112.160004,112.970001,87.625763,158171700
2010-08-05,112.250000,112.910004,112.080002,112.849998,87.532707,140473800
2010-08-06,111.739998,112.570000,110.919998,112.389999,87.175850,239728300
2010-08-09,112.919998,113.180000,112.320000,112.989998,87.641251,120800400
2010-08-10,112.029999,112.980003,111.370003,112.379997,87.168098,242916300
2010-08-11,110.650002,110.690002,109.120003,109.300003,84.779099,273406900
2010-08-12,107.650002,109.019997,107.599998,108.629997,84.259384,239542600
2010-08-13,108.290001,108.959999,108.180000,108.309998,84.011185,158698500
2010-08-16,107.570000,108.610001,107.180000,108.260002,83.972427,147895300
2010-08-17,109.190002,110.389999,108.879997,109.589996,85.004028,172270300
2010-08-18,109.540001,110.379997,108.910004,109.790001,85.159164,182922100
2010-08-19,109.220001,109.489998,107.430000,107.879997,83.677658,265847600
2010-08-20,107.559998,107.940002,106.750000,107.529999,83.406197,209714200
2010-08-23,108.040001,108.570000,107.070000,107.120003,83.088188,163490300
2010-08-24,105.949997,106.389999,104.970001,105.529999,81.854874,280677800
2010-08-25,104.949997,106.339996,104.290001,105.940002,82.172897,272234800
2010-08-26,106.440002,106.580002,104.879997,105.230003,81.622192,224439500
2010-08-27,105.889999,106.970001,104.309998,106.860001,82.886497,272649000
2010-08-30,106.580002,106.910004,105.300003,105.309998,81.684227,167238600
2010-08-31,104.919998,105.980003,104.489998,105.309998,81.684227,273933100
2010-09-01,106.730003,108.610001,106.660004,108.459999,84.127525,256828100
2010-09-02,108.720001,109.489998,108.489998,109.470001,84.910965,156112200
2010-09-03,110.540001,110.989998,109.949997,110.889999,86.012375,212197300
2010-09-07,110.370003,110.510002,109.550003,109.639999,85.042816,141973700
2010-09-08,109.860001,110.849998,109.809998,110.410004,85.640106,149924400
2010-09-09,111.650002,111.680000,110.620003,110.919998,86.035660,147017900
2010-09-10,111.120003,111.610001,110.870003,111.480003,86.470032,127819000
2010-09-13,112.580002,112.949997,112.129997,112.720001,87.431847,178503500
2010-09-14,112.500000,113.290001,112.080002,112.650002,87.377533,209823600
2010-09-15,112.320000,113.209999,111.980003,113.080002,87.711060,168608400
2010-09-16,112.730003,113.120003,112.349998,113.050003,87.687836,199962900
2010-09-17,113.040001,113.150002,112.180000,112.489998,87.720558,195836900
2010-09-20,112.879997,114.459999,112.519997,114.209999,89.061806,214555200
2010-09-21,114.300003,114.839996,113.510002,113.980003,88.882469,268389100
2010-09-22,113.800003,114.440002,113.099998,113.419998,88.445778,191322400
2010-09-23,112.489998,113.669998,112.180000,112.500000,87.728340,202354300
2010-09-24,113.750000,114.900002,113.650002,114.820000,89.537537,209671800
2010-09-27,114.860001,114.989998,114.160004,114.269997,89.108620,128761800
2010-09-28,114.419998,115.040001,113.180000,114.669998,89.420525,209207500
2010-09-29,114.379997,114.910004,114.019997,114.470001,89.264565,179665800
2010-09-30,115.050003,115.790001,113.589996,114.129997,88.999435,287106700
2010-10-01,114.989998,115.120003,113.930000,114.610001,89.373772,174638700
2010-10-04,114.370003,114.849998,113.180000,113.750000,88.703117,166153200
2010-10-05,114.800003,116.320000,114.669998,116.040001,90.488869,229634100
2010-10-06,116.019997,116.330002,115.559998,116.029999,90.481094,148626600
2010-10-07,116.500000,116.529999,115.190002,115.889999,90.371910,164860000
2010-10-08,116.050003,116.860001,115.610001,116.540001,90.878815,177760100
2010-10-11,116.720001,116.970001,116.250000,116.650002,90.964561,103098300
2010-10-12,116.269997,117.349998,115.650002,117.010002,91.245293,182210000
2010-10-13,117.660004,118.550003,117.379997,117.919998,91.954918,194347200
2010-10-14,117.809998,118.010002,116.720001,117.459999,91.596222,217764300
2010-10-15,118.279999,118.349998,116.760002,117.699997,91.783340,243705000
2010-10-18,117.739998,118.669998,117.309998,118.279999,92.235634,141204800
2010-10-19,117.190002,117.849998,116.019997,116.730003,91.026939,280604700
2010-10-20,116.940002,118.440002,116.870003,117.870003,91.915924,200051800
2010-10-21,118.400002,119.089996,117.209999,118.129997,92.118668,221585500
2010-10-22,118.309998,118.529999,118.000000,118.349998,92.290230,108212400
2010-10-25,119.139999,119.760002,118.610001,118.699997,92.563148,151145700
2010-10-26,118.099998,118.839996,117.870003,118.720001,92.578743,158982900
2010-10-27,117.889999,118.510002,117.260002,118.379997,92.313629,190024000
2010-10-28,119.059998,119.110001,117.830002,118.400002,92.329201,168576000
2010-10-29,118.279999,118.720001,118.070000,118.489998,92.399406,144305500
2010-11-01,119.070000,119.750000,117.849998,118.529999,92.430603,174074800
2010-11-02,119.419998,119.750000,119.099998,119.470001,93.163589,158345900
2010-11-03,119.680000,120.019997,118.449997,119.949997,93.537910,226702800
2010-11-04,121.279999,122.320000,119.970001,122.260002,95.339279,215039400
2010-11-05,122.339996,122.919998,122.180000,122.720001,95.697960,180654100
2010-11-08,122.339996,122.690002,121.940002,122.489998,95.518631,156107100
2010-11-09,122.820000,122.949997,121.120003,121.610001,94.832390,186621600
2010-11-10,121.580002,122.160004,120.660004,122.099998,95.214500,221387400
2010-11-11,121.050003,121.820000,120.680000,121.639999,94.855782,158017600
2010-11-12,120.820000,121.349998,119.650002,120.199997,93.732864,239068800
2010-11-15,120.580002,121.050003,119.980003,120.029999,93.600327,163940800
2010-11-16,119.290001,119.489998,117.589996,118.160004,92.142097,299566200
2010-11-17,118.209999,118.709999,117.860001,118.220001,92.188850,172308900
2010-11-18,119.360001,120.389999,119.349998,119.959999,93.545715,197723700
2010-11-19,119.900002,120.339996,119.250000,120.290001,93.803055,156852900
2010-11-22,119.690002,120.239998,118.769997,120.190002,93.725082,181361000
2010-11-23,118.769997,119.019997,117.989998,118.449997,92.368225,222309000
2010-11-24,119.199997,120.230003,119.180000,120.199997,93.732864,140046100
2010-11-26,119.160004,119.809998,118.800003,118.800003,92.641144,76007800
2010-11-29,118.500000,119.480003,117.739998,119.160004,92.921875,223642300
2010-11-30,117.980003,119.169998,117.809998,118.489998,92.399406,233930700
2010-12-01,120.199997,121.239998,120.190002,121.010002,94.364510,221037200
2010-12-02,121.199997,122.650002,121.129997,122.559998,95.573219,191213600
2010-12-03,122.139999,123.029999,122.110001,122.889999,95.830574,151288900
2010-12-06,122.629997,123.040001,122.500000,122.760002,95.729187,103050500
2010-12-07,123.940002,124.010002,122.760002,122.830002,95.783791,206581000
2010-12-08,122.980003,123.379997,122.410004,123.279999,96.134712,138019200
2010-12-09,123.970001,124.019997,123.150002,123.760002,96.509003,123705100
2010-12-10,124.139999,124.599998,123.730003,124.480003,97.070442,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,97.132820,133812700
2010-12-14,124.750000,125.230003,124.290001,124.669998,97.218597,147249600
2010-12-15,124.440002,124.930000,123.889999,124.099998,96.774117,160823100
2010-12-16,124.180000,124.910004,123.750000,124.820000,97.335594,185035200
2010-12-17,124.080002,124.459999,123.820000,124.300003,97.439842,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,97.675041,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,98.294312,94965500
2010-12-22,125.480003,125.820000,125.410004,125.779999,98.600021,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,98.458908,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,98.498116,58126000
2010-12-28,125.900002,125.949997,125.500000,125.830002,98.639236,55309100
2010-12-29,125.980003,126.199997,125.900002,125.919998,98.709778,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,98.552979,76616900
2010-12-31,125.529999,125.870003,125.330002,125.750000,98.576515,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,99.595604,138725200
2011-01-04,127.330002,127.370003,126.190002,126.980003,99.540695,137409700
2011-01-05,126.580002,127.720001,126.459999,127.639999,100.058105,133975300
2011-01-06,127.690002,127.830002,127.010002,127.389999,99.862137,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,99.666168,156034600
2011-01-10,126.580002,127.160004,126.199997,126.980003,99.540695,122401700
2011-01-11,127.440002,127.739998,126.949997,127.430000,99.893486,110287000
2011-01-12,128.210007,128.720001,127.459999,128.580002,100.794991,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,100.630325,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,101.359390,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,101.531868,114401300
2011-01-19,129.410004,129.539993,127.910004,128.250000,100.536301,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,100.403023,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,100.630325,151462900
2011-01-24,128.289993,129.250000,128.259995,129.100006,101.202637,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,101.257507,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,101.649414,141281500
2011-01-27,129.699997,130.210007,129.470001,129.990005,101.900299,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,100.120850,295637300
2011-01-31,128.070007,128.779999,127.750000,128.679993,100.873375,149249200
2011-02-01,129.460007,130.970001,129.380005,130.740005,102.488228,167194300
2011-02-02,130.399994,130.839996,130.330002,130.490005,102.292252,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,102.519592,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,102.809624,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,103.452446,112439100
2011-02-08,132.089996,132.639999,131.729996,132.570007,103.922798,99072800
2011-02-09,132.210007,132.630005,131.610001,132.270004,103.687630,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,103.726784,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,104.346077,137710300
2011-02-14,133.029999,133.539993,132.880005,133.429993,104.596939,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,104.267700,119575400
2011-02-16,133.460007,134.009995,133.190002,133.850006,104.926193,130183500
2011-02-17,133.460007,134.429993,133.339996,134.250000,105.239700,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,105.459244,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,103.342667,233116400
2011-02-23,131.750000,132.070007,130.210007,131.020004,102.707748,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,102.637146,260431400
2011-02-25,131.479996,132.410004,131.399994,132.330002,103.734673,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,104.377426,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,102.637146,258565500
2011-03-02,130.750000,131.820007,130.350006,131.210007,102.856674,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,104.628288,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,103.844345,277202300
2011-03-07,132.860001,133.160004,130.740005,131.429993,103.029144,216790400
2011-03-08,131.639999,133.000000,131.070007,132.580002,103.930634,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,103.781654,153806000
2011-03-10,131.000000,131.179993,129.809998,129.940002,101.861107,301291800
2011-03-11,129.520004,131.309998,129.490005,130.839996,102.566605,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,101.947319,234974100
2011-03-15,126.589996,129.330002,126.500000,128.559998,100.779305,359585400
2011-03-16,128.149994,128.570007,125.279999,126.180000,98.913574,468670300
2011-03-17,128.000000,128.389999,127.099998,127.849998,100.222725,254303700
2011-03-18,128.839996,128.880005,127.510002,127.760002,100.587242,230435400
2011-03-21,129.350006,130.009995,129.199997,129.740005,102.146126,153992600
2011-03-22,129.720001,129.889999,129.169998,129.289993,101.791832,129538600
2011-03-23,128.929993,130.000000,128.320007,129.660004,102.083145,148603100
2011-03-24,130.399994,131.089996,129.669998,130.899994,103.059402,159129800
2011-03-25,131.240005,131.869995,130.889999,131.300003,103.374344,155642800
2011-03-28,131.580002,131.919998,130.940002,130.979996,103.122398,109762400
2011-03-29,130.869995,131.899994,130.440002,131.860001,103.815254,129798800
2011-03-30,132.550003,133.160004,132.360001,132.770004,104.531693,135835000
2011-03-31,132.600006,132.960007,132.449997,132.589996,104.389984,132537100
2011-04-01,133.410004,133.770004,132.830002,133.149994,104.830864,153850100
2011-04-04,133.429993,133.669998,132.880005,133.259995,104.917488,100768900
2011-04-05,133.000000,133.830002,132.940002,133.240005,104.901733,120791500
2011-04-06,133.880005,134.000000,133.119995,133.660004,105.232430,120411600
2011-04-07,133.419998,133.979996,132.660004,133.320007,104.964722,170731500
2011-04-08,133.910004,133.990005,132.309998,132.860001,104.602509,147945400
2011-04-11,133.000000,133.449997,132.139999,132.460007,104.287621,121385400
2011-04-12,131.720001,131.979996,130.990005,131.470001,103.508186,161187400
2011-04-13,132.080002,132.179993,130.960007,131.460007,103.500313,162059000
2011-04-14,130.699997,131.759995,130.270004,131.559998,103.579056,161220400
2011-04-15,131.800003,132.369995,131.410004,132.039993,103.956978,170006700
2011-04-18,130.589996,132.029999,129.509995,130.559998,102.791740,210759300
2011-04-19,130.759995,131.350006,130.440002,131.309998,103.382233,124258800
2011-04-20,132.880005,133.389999,132.789993,133.100006,104.791496,156133800
2011-04-21,133.789993,133.839996,133.100006,133.779999,105.326881,135935400
2011-04-25,133.679993,133.860001,133.199997,133.639999,105.216698,65757100
2011-04-26,134.050003,135.059998,133.910004,134.789993,106.122093,146600000
2011-04-27,135.050003,135.869995,134.500000,135.669998,106.814919,143031000
2011-04-28,135.429993,136.289993,135.410004,136.110001,107.161316,124791100
2011-04-29,136.160004,136.570007,135.979996,136.429993,107.413292,115094100
2011-05-02,137.070007,137.179993,135.949997,136.220001,107.247932,126278700
2011-05-03,135.960007,136.190002,135.039993,135.729996,106.862114,138375000
2011-05-04,135.669998,135.729996,134.229996,134.830002,106.153580,182678500
2011-05-05,134.080002,134.949997,133.020004,133.610001,105.193039,226900000
2011-05-06,134.940002,135.630005,133.679993,134.199997,105.657547,222787200
2011-05-09,134.190002,135.110001,133.979996,134.720001,106.066971,114104500
2011-05-10,135.169998,136.110001,135.000000,135.869995,106.972389,114806900
2011-05-11,135.669998,135.690002,133.820007,134.440002,105.846497,193564200
2011-05-12,134.080002,135.360001,133.389999,135.080002,106.350388,171550700
2011-05-13,135.149994,135.339996,133.559998,134.039993,105.531578,157444900
2011-05-16,133.559998,134.610001,132.970001,133.190002,104.862396,141675400
2011-05-17,132.690002,133.350006,132.119995,133.169998,104.846611,192686200
2011-05-18,133.240005,134.500000,132.949997,134.360001,105.783539,135217900
2011-05-19,134.800003,135.029999,133.940002,134.679993,106.035484,119489500
2011-05-20,134.330002,134.679993,133.360001,133.610001,105.193039,182594900
2011-05-23,131.979996,132.720001,131.589996,132.059998,103.972717,168700000
2011-05-24,132.440002,132.729996,131.699997,131.949997,103.886078,147199600
2011-05-25,131.419998,132.940002,131.380005,132.389999,104.232521,151050100
2011-05-26,132.029999,133.240005,131.779999,133.000000,104.712753,164850000
2011-05-27,133.369995,133.869995,132.960007,133.509995,105.114288,120921900
2011-05-31,134.770004,134.919998,133.839996,134.899994,106.208656,164731200
2011-06-01,134.509995,134.919998,131.759995,131.869995,103.823128,233094300
2011-06-02,131.960007,132.240005,130.960007,131.729996,103.712868,200466800
2011-06-03,130.149994,131.419998,130.080002,130.419998,102.681511,234690200
2011-06-06,130.089996,130.360001,128.869995,129.039993,101.595024,179951200
2011-06-07,129.699997,130.070007,128.850006,128.960007,101.532013,161660500
2011-06-08,128.759995,129.190002,128.179993,128.419998,101.106857,198696400
2011-06-09,128.770004,129.929993,128.460007,129.399994,101.878433,160964400
2011-06-10,128.850006,128.929993,127.260002,127.599998,100.461304,238629400
2011-06-13,127.889999,128.240005,127.050003,127.699997,100.540001,207599800
2011-06-14,128.869995,129.770004,128.820007,129.320007,101.815468,160570400
2011-06-15,128.240005,129.300003,126.680000,127.019997,100.004639,300958000
2011-06-16,127.059998,127.970001,126.320000,127.300003,100.225082,308032800
2011-06-17,127.930000,127.940002,126.620003,127.050003,100.524162,233284900
2011-06-20,126.620003,127.970001,126.580002,127.699997,101.038445,159479000
2011-06-21,128.360001,129.699997,127.750000,129.449997,102.423088,193157300
2011-06-22,129.050003,129.809998,128.589996,128.669998,101.805931,176703000
2011-06-23,127.160004,128.639999,126.190002,128.300003,101.513176,334286500
2011-06-24,128.270004,128.369995,126.620003,126.809998,100.334251,226129300
2011-06-27,126.889999,128.429993,126.639999,127.940002,101.228363,168904700
2011-06-28,128.449997,129.630005,128.270004,129.610001,102.549675,165556300
2011-06-29,130.199997,130.929993,129.630005,130.720001,103.427925,244295500
2011-06-30,131.139999,132.179993,130.710007,131.970001,104.416985,223322700
2011-07-01,132.089996,134.100006,131.779999,133.919998,105.959816,202385700
2011-07-05,133.779999,134.080002,133.389999,133.809998,105.872803,165936000
2011-07-06,133.490005,134.139999,133.110001,133.970001,105.999382,143331600
2011-07-07,135.160004,135.699997,134.880005,135.360001,107.099182,170464200
2011-07-08,133.830002,135.360001,133.389999,134.399994,106.339592,194100500
2011-07-11,132.750000,133.179993,131.660004,131.970001,104.416985,195918600
2011-07-12,131.690002,132.779999,131.360001,131.399994,103.965927,214675700
2011-07-13,132.089996,133.220001,131.520004,131.839996,104.314110,204062600
2011-07-14,132.169998,132.779999,130.679993,130.929993,103.594086,226111800
2011-07-15,131.660004,131.869995,130.770004,131.690002,104.195412,220012800
2011-07-18,131.080002,131.279999,129.630005,130.610001,103.340889,196872100
2011-07-19,131.339996,132.889999,131.309998,132.729996,105.018272,166554900
2011-07-20,133.070007,133.149994,132.419998,132.649994,104.954956,137145400
2011-07-21,133.399994,134.820007,132.669998,134.490005,106.410851,245246300
2011-07-22,134.520004,134.720001,133.759995,134.580002,106.482048,126019400
2011-07-25,133.300003,134.490005,133.160004,133.830002,105.888634,136653800
2011-07-26,133.740005,133.960007,133.029999,133.330002,105.493011,131278200
2011-07-27,132.589996,132.630005,130.429993,130.600006,103.333008,249020100
2011-07-28,130.600006,131.770004,130.009995,130.220001,103.032333,207939900
2011-07-29,128.910004,130.550003,127.970001,129.330002,102.328156,307038400
2011-08-01,130.839996,130.960007,127.529999,128.779999,101.892982,325790900
2011-08-02,127.809998,128.500000,125.489998,125.489998,99.289879,346653800
2011-08-03,125.660004,126.309998,123.529999,126.169998,99.827896,370830800
2011-08-04,124.419998,124.620003,120.059998,120.260002,95.151810,520721800
2011-08-05,121.760002,122.070000,116.860001,120.080002,95.009399,655619200
2011-08-08,116.910004,120.120003,112.019997,112.260002,88.822083,702263900
2011-08-09,114.070000,117.639999,110.269997,117.480003,92.952217,717828700
2011-08-10,115.260002,116.279999,111.949997,112.290001,88.845810,662607400
2011-08-11,113.260002,118.919998,112.320000,117.330002,92.833527,487979700
2011-08-12,118.400002,119.209999,117.279999,118.120003,93.458618,313731600
2011-08-15,119.190002,120.739998,119.000000,120.620003,95.436630,258810600
2011-08-16,119.470001,120.690002,118.309998,119.589996,94.621681,294095200
2011-08-17,120.250000,121.199997,118.720001,119.669998,94.684982,238201100
2011-08-18,116.500000,119.709999,113.389999,114.510002,90.602310,512956300
2011-08-19,112.959999,115.879997,112.500000,112.639999,89.122719,428281300
2011-08-22,115.169998,115.230003,112.410004,112.730003,89.193924,275090600
2011-08-23,113.150002,116.570000,112.580002,116.440002,92.129333,331136600
2011-08-24,116.190002,118.239998,115.919998,118.080002,93.426949,246869700
2011-08-25,118.730003,119.400002,115.870003,116.279999,92.002762,312365400
2011-08-26,115.690002,118.510002,113.849998,117.970001,93.339920,314495900
2011-08-29,119.559998,121.430000,118.059998,121.360001,96.022133,190977200
2011-08-30,120.830002,122.430000,119.260002,121.680000,96.275322,241315700
2011-08-31,122.459999,123.510002,121.300003,122.220001,96.702568,301828400
2011-09-01,122.290001,123.400002,120.779999,120.940002,95.689842,254585900
2011-09-02,118.419998,120.870003,117.430000,117.849998,93.244949,255517200
2011-09-06,114.389999,117.160004,114.379997,116.989998,92.564514,285130500
2011-09-07,118.760002,120.339996,118.360001,120.290001,95.175522,209803200
2011-09-08,119.570000,120.940002,118.769997,119.040001,94.186516,250568200
2011-09-09,117.680000,119.059998,115.279999,115.919998,91.717896,380195100
2011-09-12,114.470001,116.760002,114.050003,116.669998,92.311340,305793500
2011-09-13,117.050003,118.180000,116.220001,117.739998,93.157944,272514700
2011-09-14,118.339996,120.800003,116.720001,119.370003,94.447632,319389500
2011-09-15,120.650002,121.470001,119.400002,121.430000,96.077538,326777200
2011-09-16,121.290001,121.970001,120.320000,121.519997,96.646179,284528300
2011-09-19,119.529999,120.930000,118.720001,120.309998,95.683884,241517000
2011-09-20,120.820000,121.989998,120.010002,120.169998,95.572479,218932200
2011-09-21,120.230003,120.599998,116.440002,116.629997,92.757118,316251300
2011-09-22,113.250000,114.209999,111.300003,112.860001,89.758797,513911300
2011-09-23,112.110001,114.160004,112.019997,113.540001,90.299606,307242500
2011-09-26,114.610001,116.400002,112.980003,116.239998,92.446915,260673700
2011-09-27,118.529999,119.559998,116.839996,117.540001,93.480843,311753900
2011-09-28,117.779999,118.489998,114.970001,115.139999,91.572098,286696800
2011-09-29,117.050003,117.629997,113.930000,116.050003,92.295822,298108900
2011-09-30,114.449997,115.449997,113.070000,113.150002,89.989403,288392300
2011-10-03,112.489998,113.949997,109.809998,109.930000,87.428497,365136800
2011-10-04,108.349998,112.580002,107.430000,112.339996,89.345222,459177500
2011-10-05,112.620003,114.720001,111.580002,114.419998,90.999443,284108000
2011-10-06,114.360001,116.660004,113.510002,116.489998,92.645767,257800800
2011-10-07,117.169998,117.250000,115.059998,115.709999,92.025421,312657900
2011-10-10,117.680000,119.629997,117.669998,119.580002,95.103264,230666300
2011-10-11,118.870003,120.040001,118.750000,119.699997,95.198692,209088000
2011-10-12,120.599998,122.139999,120.330002,120.750000,96.033760,281544900
2011-10-13,120.040001,120.870003,119.120003,120.510002,95.842918,212538800
2011-10-14,121.910004,122.599998,121.230003,122.570000,97.481239,211397600
2011-10-17,121.989998,122.550003,119.930000,120.230003,95.620232,202311600
2011-10-18,120.139999,123.500000,119.199997,122.580002,97.489212,318857900
2011-10-19,122.379997,123.080002,120.709999,121.129997,96.335983,226601300
2011-10-20,121.430000,122.099998,119.820000,121.660004,96.757507,262075600
2011-10-21,123.089996,124.120003,122.720001,123.970001,98.594673,278999400
2011-10-24,124.169998,125.800003,124.059998,125.489998,99.803558,203215600
2011-10-25,124.889999,124.949997,122.779999,123.050003,97.863014,268596800
2011-10-26,124.349998,124.769997,122.209999,124.300003,98.857132,289053800
2011-10-27,127.629997,129.419998,126.610001,128.630005,102.300812,393220200
2011-10-28,128.000000,128.850006,127.800003,128.600006,102.276985,225906500
2011-10-31,127.160004,128.619995,125.320000,125.500000,99.811501,228146700
2011-11-01,122.029999,123.510002,121.519997,122.000000,97.027931,416565800
2011-11-02,123.830002,124.400002,122.790001,123.989998,98.610573,244717600
2011-11-03,125.269997,126.500000,123.599998,126.250000,100.407997,291174800
2011-11-04,125.230003,125.699997,124.010002,125.480003,99.795601,249401600
2011-11-07,125.389999,126.389999,124.199997,126.260002,100.415916,196617200
2011-11-08,126.919998,128.020004,125.709999,127.879997,101.704338,224426300
2011-11-09,124.889999,125.800003,122.860001,123.160004,97.950508,337982000
2011-11-10,124.790001,124.940002,123.019997,124.320000,98.873055,231866500
2011-11-11,125.830002,126.989998,125.790001,126.660004,100.734055,189924400
2011-11-14,126.190002,127.449997,124.919998,125.459999,99.779709,159258300
2011-11-15,125.169998,126.750000,124.720001,126.080002,100.272774,184709400
2011-11-16,124.809998,126.339996,123.900002,124.080002,98.682182,235782500
2011-11-17,123.849998,124.160004,121.230003,122.110001,97.115425,331219600
2011-11-18,122.500000,122.750000,121.470001,121.980003,97.011993,215580400
2011-11-21,120.199997,120.349998,118.650002,119.660004,95.166893,229611600
2011-11-22,119.400002,120.099998,118.519997,119.190002,94.793091,216494900
2011-11-23,118.070000,119.190002,116.559998,116.559998,92.701424,224329100
2011-11-25,116.379997,117.699997,116.199997,116.339996,92.526466,99557000
2011-11-28,119.540001,120.180000,118.820000,119.709999,95.206657,210686000
2011-11-29,120.050003,121.000000,119.610001,120.050003,95.477097,199241500
2011-11-30,123.489998,125.220001,120.000000,124.989998,99.405907,324439500
2011-12-01,124.849998,125.639999,124.430000,124.970001,99.389999,176954800
2011-12-02,126.120003,126.500000,124.779999,124.860001,99.302498,221109700
2011-12-05,126.839996,127.180000,125.440002,126.220001,100.384125,225263900
2011-12-06,126.209999,127.110001,125.760002,126.260002,100.415916,178842100
2011-12-07,125.839996,127.260002,124.970001,126.730003,100.789749,237802500
2011-12-08,125.900002,126.180000,123.650002,123.949997,98.578789,240862800
2011-12-09,124.510002,126.370003,124.400002,126.050003,100.248917,209111400
2011-12-12,124.949997,124.970001,123.160004,124.209999,98.785538,215826100
2011-12-13,124.860001,125.570000,122.449997,123.050003,97.863014,245159800
2011-12-14,122.559998,123.029999,121.470001,121.739998,96.821136,238618800
2011-12-15,123.029999,123.199997,121.989998,122.180000,97.171051,199109200
2011-12-16,122.230003,122.949997,121.300003,121.589996,97.315125,220481400
2011-12-19,122.059998,122.320000,120.029999,120.290001,96.274681,183903000
2011-12-20,122.180000,124.139999,120.370003,123.930000,99.187965,225418100
2011-12-21,123.930000,124.360001,122.750000,124.169998,99.380058,194230900
2011-12-22,124.629997,125.400002,124.230003,125.269997,100.260445,119465400
2011-12-23,125.669998,126.430000,125.410004,126.389999,101.156860,92187200
2011-12-27,126.169998,126.820000,126.059998,126.489998,101.236877,86075700
2011-12-28,126.510002,126.529999,124.730003,124.830002,99.908287,119107100
